Ticker,1617.T,1617.T,1618.T,1618.T,1619.T,1619.T,1620.T,1620.T,1621.T,1621.T,1622.T,1622.T,1623.T,1623.T,1624.T,1624.T,1625.T,1625.T,1626.T,1626.T,1627.T,1627.T,1628.T,1628.T,1629.T,1629.T,1630.T,1630.T,1631.T,1631.T,1632.T,1632.T,1633.T,1633.T
ReturnType,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-16,-0.010211132788831678,-0.007508532423208258,0.0023755830453167093,0.0007905138339920903,-0.0016640367989961824,0.004184100418410219,0.001904599352119174,0.0028598665395613843,-0.0038499631970220216,-0.0038498556304138454,0.0,-0.0015432098765431057,0.0023309751514042354,0.003500583430571691,0.0045428921660668475,0.0,0.010989117882971744,0.002178649237472685,-0.004848568428723721,-0.0012165450121655041,0.0,0.0015313935681469104,0.0,0.0,0.004566138957435628,0.0025316455696202667,-0.0020810561434428942,0.0,0.003937013876305073,0.003937007874015741,0.001440915342323601,0.004335260115607031,0.004000083502884166,0.0040000000000000036
2012-03-19,0.0055022947738141426,0.0034317089910775866,0.012638164988805656,0.0015624999999999112,0.0033333639492236777,-0.0008298755186720852,0.0038023089891281447,0.0,0.002898378192600859,0.0009643201542912649,-0.004636983128634364,-0.00540540540540535,0.0058139327620312375,-0.005747126436781658,0.013001731284923324,0.007307476110174127,0.005434559121253457,-0.0021574973031283085,-0.0012179925525799273,-0.0024330900243308973,-0.018348690670025314,-0.01984732824427482,0.0,0.0,0.010100940050705942,0.002004008016032177,0.005213676564292724,0.004166666666666652,0.010457640692304926,0.00782268578878731,0.004316526278031141,0.00721500721500723,-0.003984146583861037,-0.0005711022272986144
2012-03-21,0.006155839765522808,0.004781420765027189,-0.013260680544863401,0.010383386581469756,-0.002491749169635682,-0.003319502074688896,-0.0037879061993363328,-0.0037878787878788955,0.004817154895216724,0.0028846153846153744,-0.010093059801715043,-0.00546021840873645,-0.011560559395084602,-0.005235602094240788,-0.012276800029464852,-0.0033783783783783994,-0.006486489385869265,-0.0010869565217390686,-0.0012195517484243634,0.0,0.004672775421420194,0.004672897196261516,-0.002143823813611112,0.0,-0.01299993176403691,-0.008040201005025116,0.002074703563158753,0.00520291363163361,-0.01164318049339752,-0.011642949547218673,-0.02435518577610063,-0.018731988472622474,-0.026856917203735398,-0.026857142857142913
2012-03-22,-0.0006796442370564648,0.0013623978201635634,-0.000790426037804659,-0.0047244094488189115,-0.006660920377832946,0.0,-0.0066540700218639115,-0.0057088487155090295,0.005752608912957591,0.006717850287907945,0.003921378458744851,0.0039215686274509665,-0.024561445226961798,-0.01824602707474987,-0.01016956948217973,0.0,-0.004352477284374157,0.0066006600660066805,0.009768105054341447,0.001210653753026536,0.004651319070666737,0.012499999999999956,0.007056891806589416,2.220446049250313e-16,-0.006078956806919056,-0.004060913705583702,0.0010349569894061439,-1.1102230246251565e-16,0.0,0.0052631578947368585,-0.002936948624614133,0.001474926253687503,-0.02231371946620342,-0.008338296605122197
2012-03-23,-0.0034014811226681374,0.0,-0.008702296813802857,-0.0015936254980080111,-0.004191120306123897,0.0025316455696202667,-0.0019139486245094428,0.0,0.0009535034191259228,0.0009532888465204614,-0.017187187722552677,-0.0007942811755360379,-0.007793843051662086,-0.0030120481927710108,-0.015411004962518127,-0.0023134759976864983,-0.012021821288764278,0.0,-0.006045925208890024,0.0,0.0,0.006211180124223503,-0.0016745174781696015,0.0,-0.00407740055306105,-0.000511508951406503,0.0020685143074605783,0.0,-0.010471112634598101,-0.0013210039630118242,-0.01325472346631884,0.0,-0.010210180718505435,-0.002421307506053294
2012-03-26,0.00614340744951436,0.0,0.007980449597920325,0.003974562798092274,-0.0016835168653692723,2.220446049250313e-16,-0.0009585139877927862,0.0019230769230766942,0.0,0.0009532888465204614,0.004768991416800761,0.004769475357710551,0.00785506418911286,0.006638503319251754,0.001159387968210357,0.0,0.0022124109060699393,0.0011049723756906271,0.006082700762769733,0.0,-0.01543212485505796,-0.01238390092879249,-0.0032049155881962443,-0.002139037433155133,0.008700030023593763,0.003564154786150686,0.0,0.0,-0.009259163724836594,-0.007947019867549532,-0.02238795188845677,-0.01799100449775104,0.0048543170298191995,-0.001808318264014508
2012-03-27,0.017638998324347233,0.008064516129032473,0.01346041553186228,0.0031347962382444194,0.013490717016759746,0.002502085070892335,0.016314511590208802,0.0,0.005714069465194926,0.002849002849002913,0.0237346309541957,0.013312451057165386,0.023381432416373915,0.005892751915144379,0.022582739272801078,0.001701644923425949,0.0198674313884033,0.005440696409140466,0.00241831147913385,0.00484848484848488,0.023510825515677736,0.015552099533437058,0.006430783943218277,0.0,0.017250126839168045,0.007031642390758375,0.012383803901339308,0.006153846153846176,0.02803709119222675,0.017173051519154603,0.03969457042055402,0.014903129657227954,0.027777890091066793,0.010688836104512989
2012-03-28,-0.0066667348527041925,-0.0006706908115360344,-0.010937607741421607,-0.010164190774042292,0.003327560619903247,0.004163197335553814,0.0028329113063654265,-0.001879699248120259,-0.0056816043830763,0.0,0.006954973493804584,0.0038520801232664326,0.0035147550802163696,0.0017543859649122862,0.005096083351614045,0.0011280315848845035,0.015151786038448689,0.006437768240343367,0.002412623515047896,0.0,-0.01684519646301208,-0.0046511627906976605,-0.010649534218218126,0.0,-0.002493905351515391,-0.003984063745019806,0.0030581259221953427,0.0,-0.0025972993087590712,-0.0025974025974025983,0.008810530016309936,0.005856515373352966,0.003525347280767255,0.007669616519174083
2012-03-29,0.0127517240551831,0.008016032064128265,-0.01658778198991706,-0.015810276679841806,0.0,-0.0008285004142501995,-0.0018829628996885894,-0.002822201317027151,0.007619009492486173,0.007619047619047636,-0.009976869590147541,-0.007692307692307554,-0.018096907002657203,0.0017867778439546456,-0.006760519526668118,-0.005079006772009009,-0.009595064591620961,-0.009594882729211163,0.0,0.0,0.0,-0.0015552099533437946,0.003229063853189329,0.0,-0.016999862267039645,-0.011563599798893875,0.009146467535406266,0.004044489383215444,-0.01692711076737463,-0.006578947368421129,-0.01746747814960603,0.0,-0.004098376440184737,0.008298755186721962
2012-03-30,0.0006626973167187522,0.0006626905235256331,-0.0016064330196813303,-0.004006410256410242,-0.0008289713967480905,-0.005775577557755818,-0.0037737279511217414,0.0,-0.0037808237172318737,-0.0047214353163360645,-0.00620185299225362,-0.0031104199066873672,-0.002972497039494648,-0.0017857142857141683,0.001701779479387211,-0.0016958733747879373,0.0,0.0,0.0012033354832401422,0.0,-0.00155765363351279,-0.009273570324574987,-0.0032186705604273502,0.0,-0.0010172939979654627,0.0020408163265306367,0.0040281055322552994,0.0,-0.010595934050595224,-0.007968127490039945,-0.010370216781591557,-0.01183431952662728,0.002351497943069436,0.004714201532115547
2012-04-02,0.009933960565772004,0.009265387160820815,0.0128721423920235,-0.0007936507936509019,-0.0008299789735675134,-0.009053497942386857,-0.006628865028777242,-0.007568590350047311,-0.003794923339744405,-0.008498583569405138,0.01560065927683918,-0.0038255547054322214,0.005962910680174183,-0.001184132622853773,0.002264942092011113,0.0,0.004305625619346332,0.0,-0.0036058132525141895,-0.010739856801909253,-0.0015602694720432408,-0.010819165378670892,0.003229063853189329,0.0,0.008146568169605795,-0.0030211480362537513,0.0010029563274756015,-0.0029970029970030065,0.010709410255381968,-0.0026420079260237594,0.017964094351611726,0.002949852507374562,0.0046921005376101554,-0.005226480836236891
2012-04-03,-0.013114886035847317,-0.00462962962962965,-0.012708556048964148,-0.005600000000000049,-0.009136072204648071,-0.0025083612040133207,0.0019066503876221663,0.0,-0.015238394293311641,-0.013358778625954248,-0.013824705234862344,-0.0038789759503492505,-0.012448154608712514,0.0,-0.0022598237221422846,-0.003386004514672747,-0.011790070964501354,-0.005393743257820827,0.0012062386787234924,0.0,0.017187645213065705,0.015600624024961096,-0.016094316331716207,0.0,-0.01313117253034568,-0.004077471967380175,0.0010020709785729665,0.0,-0.017218351616586913,-0.014608233731739584,-0.005882219589719795,-0.011695906432748537,-0.03385872257506006,-0.027614571092832052
2012-04-04,0.0026577501551414695,0.0033244680851063357,-0.00804508899501466,-0.013599999999999834,-0.020955730742615586,-0.01016949152542368,-0.01712649425985613,-0.015252621544327938,-0.013539588195340513,-0.009708737864077666,-0.019470248330916373,-0.027799227799227944,-0.020408167218561202,-0.0030543677458766405,-0.01755399196589047,-0.013644115974985827,-0.0162688063088543,-0.018398268398268303,-0.014457789993186365,-0.00848484848484865,-0.021505305538315866,-0.020000000000000018,-0.017448300276796447,-0.008800880088008722,-0.02098288511748314,-0.020982599795291712,-0.016016070118943238,-0.00405268490374866,-0.020215774647446283,-0.021534320323014944,-0.0236689478329839,-0.022222222222222254,-0.01933528095757242,-0.023465703971119134
2012-04-05,-0.009940207678768798,0.0013404825737266535,-0.020275687021257593,-0.007395234182415722,0.0,0.0034364261168384758,-0.007744549021844516,0.0,-0.001960839361847655,0.0049358341559724295,-0.004765776159168178,0.008856682769726287,-0.015931433859697863,0.0,-0.01556193307883269,-0.006399069226294296,-0.016538043997183283,0.0,-0.007335053140623327,0.0,0.012558760680764891,0.014150943396226356,0.0011099466554982396,0.0,-0.01254552270191378,0.002122015915119402,-0.005086263640719846,-1.1102230246251565e-16,-0.020632656105771585,-0.013850415512465464,-0.027272494199387265,-0.012307692307692242,0.0,0.010585305105853093
2012-04-06,-0.006693508027075135,0.0013495276653170407,0.008278310968326208,0.005780346820809301,-0.011986147358232335,-0.002592912705272288,-0.0009754064459076561,-0.0009756097560975618,0.007858573674523361,0.0029325513196480912,-0.019952183037791893,-0.008077544426494221,-0.004358629581190376,-0.0031172069825435855,0.0,-0.005820721769499437,-0.0011211188205807465,-0.003355704697986628,-0.0036945522458436963,0.0024783147459728205,0.007752044604071973,0.009316770186335477,0.0033259347818110907,0.0,0.005823261045470707,-0.002624671916010457,-0.00306768901005261,0.0,0.008426862513765565,0.00419580419580412,0.009345637829367481,0.009345794392523477,-0.0006161453086755975,0.01122194513715713
2012-04-09,-0.004043167792317726,0.012328767123287676,-0.022167489556939035,-0.014888337468982549,-0.005199487217779741,0.014134275618374437,-0.01171889340627108,-0.011718749999999889,-0.009746606538182156,-0.00974658869395717,-0.01954393169808144,0.0033333333333334103,-0.018761861071345698,-0.002542911633820699,-0.012295152525433228,0.001186943620178127,-0.007856386855563335,0.0011325028312572094,-0.0012361341165453288,0.0062266500622665255,-0.015384825355760356,-0.013867488443759624,-0.005524849347741778,0.0,-0.011052778253226037,-0.004766949152542499,0.0020512355449422426,-0.0010224948875254825,-0.019498754363426296,-0.039563437926330214,-0.02777764868885857,0.0,-0.02404448193308928,-0.004402515723270439
2012-04-10,-0.001353193786975515,-0.00472016183411994,-0.015113545768600356,-0.016764459346185978,-0.008710747238476979,-0.00350262697022774,0.0,0.0,-0.005905548587219922,-0.0029615004935833467,0.003322481243261066,-0.0016528925619834212,-0.01848287213055,0.0,-0.00414914798264987,-0.007092198581560294,-0.005655877503227158,-0.001136363636363602,-0.006188020263889982,-0.00495662949194553,0.012500266296632923,0.007776049766718307,-0.011111085770455054,0.0,-0.008515019139591629,-0.0074587107085775095,0.0010237930981626953,-1.1102230246251565e-16,0.015625027625891796,0.009887005649717562,0.015872940000354996,0.0,-0.0006316402179693537,-0.0069052102950407646
2012-04-11,-0.006097451502191431,0.0,-0.00852518816056802,0.003451251078515849,-0.007908650046197563,0.007136485280999194,-0.014822089556856044,0.0,-0.006930498047611033,-0.004960317460317332,-0.005795028450788942,0.01693480101608813,-0.025324823444392686,-0.009240924092409175,-0.014285772156356957,0.0,-0.014789515974520717,0.009324009324009452,-0.009962586076129543,0.0,-0.01851858657841199,-0.010886469673405785,-0.007865006257237739,0.0,-0.007514835782047147,0.0032555615843732344,-0.013292586985570676,-0.0020682523267837594,-0.016783246000382945,0.007163323782235054,-0.03906254026104505,-0.0032414910858995505,-0.015802693800800904,0.003868471953578201
2012-04-12,0.0027265077468567878,0.002043596730245234,0.002579647084695713,0.0,0.00531448635302012,-1.1102230246251565e-16,0.01103314784347642,0.0,-0.005982090137867546,-0.005982053838484602,0.0066613217689619475,0.011715481171548081,0.017987934011167273,0.0,0.026998802229541985,0.0,-0.0011550385128942242,-0.00460299194476399,0.005031457084854862,0.0,-0.012578507429711894,-0.007898894154818259,0.0,0.0,0.005949313266516265,-0.0005373455131649774,0.006248635949116732,0.0,-0.004267314837701153,-0.007092198581560294,-0.003252017354818393,-0.011290322580645218,0.008991458193932989,0.0051183621241202015
2012-04-13,0.0006798166262098615,0.0027247956403269047,0.007718565707589997,-0.012605042016806678,0.003524329171081586,-0.0026269702276707774,0.005952362392353416,0.0,0.0060180909000897564,-0.0009960159362549792,-0.004962812434025743,-0.00987654320987652,0.021597006053219125,-0.0044642857142859205,0.007226238518949213,-0.0011661807580175543,0.01734111506252156,0.0,0.0025029824851126037,0.0,0.004777134828344742,0.006379585326953929,-0.0011325726768639521,-0.003389830508474634,0.019354534471347273,-0.01043841336116913,0.00923760809082852,0.0,0.028571594533034927,0.012658227848101333,0.02283862626236166,-0.009478672985781977,0.01718649874718392,0.0025094102885823144
2012-04-16,0.004755397390681537,0.004073319755600879,-0.011063716849953331,-0.004284490145672559,-0.006145628225864397,0.0,-0.00591714142228128,0.0,0.006978865058271833,0.010000000000000009,-0.01496293395296866,-0.005037783375314908,-0.02178091424247619,0.0,-0.025102173037472197,-0.01183431952662728,-0.027272611947001923,-0.008111239860950192,-0.004993693311370451,0.0012562814070351536,0.011093368992444175,0.014308426073132097,0.0,0.0034129692832765013,-0.02215182810796834,-0.00855614973262031,0.0,0.0,-0.008333461069965797,0.0,-0.019138892767379456,-0.006462035541195399,-0.017521898421902216,0.0
2012-04-17,-0.002028332704515856,0.0,-0.004303111406498639,-0.004302925989673079,-0.008834069142629075,-0.0070796460176991705,-0.0019843245938312437,0.0,-0.006930498047611033,-0.004960317460317332,-0.010126349964115322,-0.0059322033898305815,-0.004584019271901774,-0.003931847968545066,0.004790516495076336,0.0,-0.002336537240480663,-0.006976744186046546,0.005018755436826616,-0.003731343283582156,0.0015674194747110626,0.01267828843106189,-0.0022676409792200536,0.0,0.0,0.0,0.004081661975024131,0.0,-0.015406303751568928,-0.0028368794326241176,0.004878259201895219,0.0,-0.00828006315132468,-0.012682308180088753
2012-04-18,0.012872674412961027,-0.0006684491978609097,0.02160787416434018,0.01459227467811175,0.014260172778429281,0.0,0.01988080059354047,0.006869479882237517,0.009970041092245863,0.0,0.02983829822264128,0.007506255212677226,0.019736662614620037,0.0,0.01609047895627347,0.001762632197414904,0.0222482973656124,0.004602991944764101,0.011236017942353405,0.003717472118959231,-0.01251945260087628,-0.015600624024960985,0.01704534189668916,-0.005555555555555536,0.02211442460272628,0.0,0.007113932668174616,-0.0010080645161290036,0.01706973150336455,-0.0013966480446927498,0.01941738111082958,0.008000000000000007,0.03853548905817572,0.012523481527864755
2012-04-19,-0.010702450058074242,0.0,-0.011844514757260338,0.0008568980291345785,-0.007029805796823108,-0.0008841732979664174,0.0009746959863932148,0.0,-0.009871620628928324,-0.0009960159362549792,0.0016555604981702832,0.007493755203996644,0.0070968219467117954,0.0,0.00293250736911288,0.00588235294117645,0.001145518871869644,0.0045977011494253706,-0.008641956656561645,0.0,-0.004754422311929796,-0.0031746031746032743,-0.008938455958221736,0.0,-0.007915641221580061,-0.0037095919448859593,-0.00807277095278669,0.0,0.0013987198904421572,0.0,-0.007936583809168729,0.008064516129032251,-0.00927647423803346,-0.005586592178770888
2012-04-20,-0.005409030092621725,0.002043596730245234,-0.004280808684241411,-0.005982905982906073,-0.006194780565541902,0.0,-0.010710855624487925,0.0,-0.002991176033973919,-0.001996007984031878,-0.01404992835558494,-0.019720624486442073,-0.018577902464539053,0.0,0.0017544498589958657,0.0,-0.003432559969809512,0.0046136101499423265,0.0028892412505128195,0.0,-0.006369702718448389,-0.014218009478673022,0.0011273931070072685,0.0,0.001595893858189923,0.0,-0.0030519038513420194,0.0,-0.012569852797159942,-0.00422535211267594,-0.006399740458666758,-0.0032102728731943087,0.007621626171782303,0.0
2012-04-23,0.004078899757258725,0.004078857919782575,-0.0017194993682896342,-0.0017196904557179593,0.0017807543189092279,-0.0017746228926353025,-0.004921265335129155,0.0,0.009000121637466219,-1.1102230246251565e-16,0.0008382791683458901,-0.009128630705394158,-0.0026110411334299144,-0.0032615786040443018,0.0005838673456988186,-0.007527504342790925,0.0045925322720759,-0.004550625711035372,0.0008442797694754312,0.001242236024844745,-0.025640903314412933,-0.02093397745571668,-0.010135183941695214,0.0,0.005310599650032666,0.0,0.003061246481268043,0.0,0.002828976332631239,-0.002812939521800284,0.0,-0.001607717041800516,-0.009843750204668766,0.0
2012-04-24,0.001354024129151199,0.006807351940095296,0.005167649229294913,0.007772020725388629,-0.0044441777079147204,0.0017889087656528524,0.001978253777292549,0.0,-0.0009911080178854892,0.0,-0.005862858256108772,-0.00835421888053467,-0.008507834673969872,0.0,-0.011085283141901048,-0.002354326074161195,-0.014857254717951962,0.0,-0.007444184961001077,-0.0012484394506867558,0.008223601102564704,0.009884678747940745,-0.00113765385418374,0.0,-0.010565314376594914,0.0,-0.01424203588929196,0.0,-0.022566971584989326,-0.008583690987124415,-0.019323806477907657,-0.004901960784313708,-0.010836336077229336,-0.010018785222291715
2012-04-25,-0.0027044721821370965,0.0,-0.008568954685240993,-0.012798634812286713,0.009758791156308844,0.0,0.00016778885858870218,0.0,0.005952221936541768,2.220446049250313e-16,0.009461100811864798,0.0,0.0020923550278615366,0.0,0.012389452265044953,0.0,0.008120762028824835,-0.0034403669724770714,0.0,-0.006211180124223614,-0.003262396358284181,0.003284072249589487,0.005637836971823074,0.0,0.00946617193811905,0.0,0.007223808644803764,0.0,0.010100845607774689,0.0014306151645206988,0.016420399719135226,0.0,0.01834274463184493,-0.0043290043290044045
2012-04-26,0.010169423630940644,0.0,0.0008644083224056409,-0.006008583690987113,0.000946424740321028,-0.0035211267605633756,0.00575447216416114,-0.0009803921568627416,0.007889639101767987,0.0019607843137254832,0.0014770936815138302,-0.0066225165562914245,0.003181667980537428,0.0,-0.00990667046900029,-0.0005882352941176672,-0.0011507915885096143,-0.0022988505747126853,0.008750132807822109,-0.0024721878862793423,-0.019640297997986167,-0.021241830065359513,0.004586922027120188,0.0,-0.004617263493635004,-0.008952080042127442,0.009221133472277376,2.220446049250313e-16,-0.004285839942359204,-0.009943181818181768,0.006461888272472516,0.0,0.011801216631553979,0.002461538461538515
2012-04-27,-0.008724751859527147,0.0013559322033898091,-0.009499080173236085,-0.008643042350907515,-0.01060086935367277,-0.011473962930273585,0.0029438113947968247,0.0,-0.016633939642820783,-0.00985221674876835,0.0033334966723281845,-0.0066006600660064585,-0.006565964459265938,-0.009168303863785088,-0.01706902849471026,-0.018224573780129316,-0.01843322941303782,-0.018433179723502335,0.0,0.001240694789081731,-0.003338646435265158,-0.0033388981636059967,0.0,-0.005605381165919354,-0.01540899031360865,-0.014361702127659637,-0.006091052143852305,2.220446049250313e-16,-0.0014343656289421691,0.0028818443804035088,0.011236017125977993,0.024390243902439046,-0.011663572288282187,-0.003095975232198178
2012-05-01,-0.017603172123224486,0.0,-0.007846423699346183,-0.02149613069647449,-0.008035684055420211,-0.0035874439461883734,-0.011741587743185011,-0.0029615004935833467,-0.001990040062210041,-0.0009960159362549792,-0.026578114250094043,-0.02088554720133662,-0.028420370863523448,-0.016722408026755953,-0.01796403318076445,-0.009661835748792202,-0.014084578809967385,-0.00591715976331364,-0.01115247691603416,-0.0024999999999999467,-0.0016750647621565085,-0.0033444816053511683,-0.007891751749050213,-0.005649717514124242,-0.012412453724473416,-0.012412304371289817,-0.010214515863735674,0.0,-0.02011485208198316,-0.01159420289855062,-0.06507939542842944,-0.034426229508196626,-0.04720479356480345,-0.019181585677749302
2012-05-02,0.0096484412990967,-0.004755434782608647,0.011423498734451254,0.0034873583260679464,0.001800057566877511,0.002702702702702675,0.0,0.0009910802775026095,0.009970041092245863,0.002970297029702973,0.008532256168374497,-0.0025316455696202667,0.004761876535664289,-0.0027008777852801646,0.005487769357875649,0.0,-0.0035713631286559133,0.0,0.0,-0.0012515644555693983,-0.016778453427721662,-0.01180438448566612,-0.001136433876182008,0.0,0.007650273224043769,0.0,0.0010319374798584136,0.0,0.007331023093355427,0.0,0.010186952316191489,0.0,0.014341492371634512,0.00322372662798176
2012-05-07,-0.006826094824826434,0.0013764624913970014,-0.0356213242243586,-0.009812667261373864,-0.022461709391221274,0.004616805170821747,-0.021782213016120267,-0.0217821782178218,-0.013820268880499698,-0.015763546798029604,-0.043147053386833445,-0.01822916666666663,-0.033852281845796806,-0.013821700069108545,-0.03153424189248588,-0.030946601941747476,-0.029868433151087115,-0.012165450121654486,-0.02631580745419182,-0.007662835249042099,-0.0068260314994774696,0.012173913043478146,-0.010238884687653438,0.00694444444444442,-0.02819949017630463,-0.0022271714922049712,-0.014433092669024261,0.0010471204188482464,-0.03493437571075719,-0.0059970014992503096,-0.050420400973380075,-0.02249134948096898,-0.04241639247432616,-0.01715039577836408
2012-05-08,-0.000687292350480595,0.0,0.009909990123859513,0.00900090009000909,-0.000919303083678491,-0.0045787545787546735,0.0,0.0010131712259371373,0.0,-0.0029940119760479833,0.015030995921750279,0.0017452006980802626,0.007007682409160054,0.0,0.0,0.0,0.007388886701677366,0.0,0.006434981247938287,0.006435006435006496,-0.012027349383711972,-0.010327022375215211,0.0022987715923175056,-0.0034285714285713365,0.014508927436988284,0.004975124378109541,0.006276258471984653,0.0,0.010557960740070982,-0.0029761904761904656,0.0,-0.007029876977152849,0.01208050474282385,0.008021390374331583
2012-05-09,-0.0006875034390432244,-0.003429355281207136,-0.02943796242970298,-0.02333931777378817,-0.02207910842052252,-0.015740740740740722,-0.012145649740956443,-0.006109979633401208,-0.004004115881890646,-0.0010040160642569296,-0.006968793121835848,0.0,-0.015309773576104746,-0.0035211267605634866,-0.025673185717694946,-0.01331642358909324,-0.007334691497212664,0.0,-0.008951464802404385,0.0012919896640826156,-0.022609002327604433,-0.015761821366024664,-0.0057339323006124765,-0.004592422502870286,-0.018151813782541493,-0.010532150776053184,-0.005197480247881914,0.0,-0.017910415781512312,-0.0060422960725073915,-0.019468935134259846,-0.014234875444839812,-0.02519895924098936,-0.017379679144384985
2012-05-10,-0.005505905698188318,0.0,0.0,0.004616805170821747,0.002822191153765141,0.005660377358490454,0.00409826361147414,-1.1102230246251565e-16,0.0,0.003024193548387233,0.004386132367795836,-0.00261324041811839,-0.0077739034902911675,0.0,-0.0012853112974448022,0.003875968992248069,-0.012315389796859422,0.0,-0.0012902863699373324,0.001293661060802087,0.030249424184474627,0.030249110320284656,-0.0011531780275454429,0.0,-0.0016807506327148891,0.0005614823133071045,-0.012539211727461863,0.0,-0.004559214936039835,0.003062787136294043,0.0,0.001808318264014508,-0.002040744407430961,0.011026878015162112
2012-05-11,-0.014532932149319278,-0.004891684136967056,-0.007352974025264025,-0.0036900369003690647,-0.019699741639769397,-0.020618556701030855,-0.010204155427149808,-0.002057613168724326,-0.011055388497730467,-0.011055276381909618,0.013973789067928122,0.0017256255392579245,-0.002848969778325383,-0.007092198581560294,0.00772212321287391,-0.002547770700636942,-0.0024938602558087775,-0.00990099009900991,-0.009043986605200338,-0.0077619663648124115,-0.013816907618826701,-0.006956521739130528,-0.015011806926804483,-0.0011709601873536313,-0.010101088728896812,-0.010101010101010055,-0.015873129115466122,-0.008528784648187626,-0.015267073061424496,-0.01526717557251922,-0.01805039036843148,-0.016274864376130238,-0.00681673885694889,-0.008168822328114334
2012-05-14,-0.009831561343794482,-0.00983146067415741,-0.014814952926261227,-0.0120705663881151,0.0019138931724707042,-0.004752851711026462,-0.012371097341163262,-0.009307135470527417,-0.015243731094765844,-0.012232415902140636,-0.005168055848569719,-0.0008650519031141446,-0.007142831621630097,0.0028860028860027143,0.009578481228341484,0.007006369426751702,-0.0037498608082564555,-0.00374999999999992,-0.003911233220096233,-0.0013071895424836555,0.022766966835328528,0.029982363315696592,0.003517141553216696,0.0023419203747072626,-0.0022674150158220607,-0.0022675736961450532,0.009677746123734066,0.005353319057815886,0.0015502612383164749,-1.1102230246251565e-16,0.009191131042911582,0.009191176470588314,0.002058952905785727,0.004126547455295615
2012-05-15,-0.007092092076339762,0.0014306151645206988,-0.01785697193787361,-0.004761904761904856,-0.011461202250235725,0.004854368932038833,-0.02192053792137527,-0.0010660980810234255,0.005159967603797444,0.00932642487046631,-0.025108096653503664,-0.007054673721340277,-0.03525188065674223,-0.009601181683899562,-0.03858319524062814,-0.015544041450777146,-0.02007547758172079,-0.01388888888888884,-0.00654447698145233,-0.001315789473684159,-0.030822033025682205,-0.022452504317789224,-0.011682290787362604,0.0,-0.021590907372041057,-0.008064516129032251,-0.011714734659722281,0.0043290043290042934,-0.012383920813196392,-0.004680187207488307,-0.016393688836944698,0.005586592178770999,-0.03356161793493084,-0.01328671328671327
2012-05-16,0.0,0.0,-0.005741652440322209,-0.01141769743101817,-0.014492921986886675,-0.009708737864077666,-0.0074707372119218185,-0.0064102564102563875,0.01026675574011593,0.009230769230769154,-0.02309072096121334,-0.017857142857143016,-0.004474160947420369,-0.02054292002934699,-0.0006577496783480852,-0.0006578947368420796,-0.010243090761387297,-0.01653944020356235,-0.009222720813587881,-0.010526315789473717,-0.010600537216750139,-0.010600706713780883,-0.0011819545884994564,0.0,0.0,-0.009205983889528091,-0.005387904846684166,0.0,-0.014106540974599069,-0.015649452269170694,-0.009259149841032488,-0.007421150278293154,-0.007795920593050454,0.0
2012-05-17,-0.012857002738802525,0.0,0.014436986343888902,0.016393442622950838,0.009803936385038847,0.012782694198623323,-0.002150619434591272,0.0,-0.018292397217400502,-0.014285714285714235,0.0009090207535280559,0.005479452054794498,0.0,2.220446049250313e-16,-0.007899966389236956,0.0,0.01552386507515835,0.01029601029601035,0.0013297498457447432,0.0026631158455392434,-0.007142848029776161,-0.00536672629695889,-0.0023668583356339923,0.004767580452920139,0.00464567899777979,0.005229517722254551,-0.004333789648729325,0.0,0.02066756138171333,0.011023622047243942,0.022429866837637924,0.03207547169811309,0.025714389277800898,0.016277423920736167
2012-05-18,-0.008683247392319293,-0.0043604651162790775,-0.02466811503393518,-0.005802707930367412,-0.027184491737712868,-0.00988142292490124,-0.00969824709415179,-0.005411255411255422,-0.010352187456188489,-0.0010449320794148065,-0.020889798276732985,-0.009191176470588314,-0.009737985795605475,-0.004518072289156683,-0.023888448036062382,-0.009427609427609451,-0.029299398923336772,-0.012953367875647714,-0.01726427419835619,-0.009370816599732268,-0.014388577803444713,-0.007246376811594124,-0.018979941336442208,-0.006009615384615308,-0.024277456647398887,-0.014018691588784993,-0.005440865105796888,0.0,-0.031152702334067972,-0.009554140127388533,-0.045703820071843815,-0.009487666034155517,-0.055710279746936875,-0.03556187766714092
2012-05-21,0.0,-0.001457725947521915,-0.0038909936387188093,0.001956947162426559,0.005988079224764187,0.003984063745019917,-0.005440568345924435,-0.0010928961748634114,0.003138163490774337,-0.0010416666666667185,-0.004638260966987717,0.000932835820895539,0.004538586591078975,0.005299015897047621,0.002719162298984834,-0.0013540961408260443,0.003937157604690489,0.0,0.004054267685312141,0.008141112618724522,0.009124212496151252,0.014678899082568808,0.003627561368961141,-0.001203369434416457,0.00236975125289951,-0.0005906674542232038,0.0032825608138991047,-0.0021762785636560977,0.0,0.003225806451612856,0.01149412972708741,0.011494252873563093,0.02286144605188878,0.008727272727272695
